datetime;seconds;action;model;item_type;id;sender_user;sender_agent;sender_id;document;portal;container;x;y;rotation;scale;text;value;
"2019-10-15T13:34:04.036Z";"109.172";"update";"items.Transform";;"0f555319-0c69-4173-983b-6d24dd13ed6a";"auvinali";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05)";"f2587b51-774c-4333-b9b6-1c46c04f0e6e";;;;"1304.3";"1528.3";"0";"1.0";;;
"2019-10-15T13:34:09.326Z";"114.462";"update";"items.Transform";;"dc4d59ed-5b3a-4140-bc52-bd07b3efc797";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";"635a4e81-e7d6-4fdf-a942-9937c4746309";;;;"1218.2";"1710.9";"24";"1.0";;;
"2019-10-15T13:34:23.683Z";"128.819";"update";"items";"Postit";"dc4d59ed-5b3a-4140-bc52-bd07b3efc797";"auvinali";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05)";"f2587b51-774c-4333-b9b6-1c46c04f0e6e";"ebbb8e10-1084-42a8-bb11-04702306d6b3";;"50b3efd7-3c1c-428b-abd2-629b583c6339";"894.6";"1293.6";"0";"1.0";"le recruteur prends trop de temps a tout lire";;
"2019-10-15T13:34:08.812Z";"113.948";"update";"items.Text";;"dc4d59ed-5b3a-4140-bc52-bd07b3efc797";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";"635a4e81-e7d6-4fdf-a942-9937c4746309";;;;;;;;"le recruteur prends trop de temps a tout lire";;
"2019-10-15T13:34:43.895Z";"149.031";"update";"items.Transform";;"dc4d59ed-5b3a-4140-bc52-bd07b3efc797";"auvinali";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05)";"f2587b51-774c-4333-b9b6-1c46c04f0e6e";;;;"1149.0";"1602.5";"-3";"1.0";;;
"2019-10-15T13:34:50.329Z";"155.465";"create";"items";"Postit";"070ad180-4455-47b2-85b8-70a04e0caa7d";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";"635a4e81-e7d6-4fdf-a942-9937c4746309";"ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1";;"73d278b0-a6c5-49b7-add9-93efce5dd98b";"1008.6";"1680.4";"0";"1.0";"m";;
"2019-10-15T13:35:12.118Z";"177.254";"update";"items";"Postit";"070ad180-4455-47b2-85b8-70a04e0caa7d";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";"635a4e81-e7d6-4fdf-a942-9937c4746309";;"d8e55934-dd9d-47d8-86f7-367c249b79b3";;"0.0";"0.0";"0";"1.0";"manque de professionnalisme / corporate";;
"2019-10-15T13:35:16.727Z";"181.863";"update";"items";"Postit";"070ad180-4455-47b2-85b8-70a04e0caa7d";"auvinali";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05)";"f2587b51-774c-4333-b9b6-1c46c04f0e6e";"ebbb8e10-1084-42a8-bb11-04702306d6b3";;"50b3efd7-3c1c-428b-abd2-629b583c6339";"1408.9";"1049.2";"0";"1.0";"manque de professionnalisme / corporate";;
"2019-10-15T13:35:10.993Z";"176.129";"update";"items.Transform";;"a7d9361b-f4a6-4fde-b6c2-405dd0a00c2c";"auvinali";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05)";"f2587b51-774c-4333-b9b6-1c46c04f0e6e";;;;"1207.0";"1083.6";"0";"1.0";;;
"2019-10-15T13:35:11.705Z";"176.841";"update";"items.Transform";;"070ad180-4455-47b2-85b8-70a04e0caa7d";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";"635a4e81-e7d6-4fdf-a942-9937c4746309";;;;"1396.5";"1763.7";"24";"1.0";;;
